query_name,timestamp_unix,timestamp_iso,value,series,labels_json
pod_cpu_seconds_rate,1788098004,2026-08-30T13:53:24Z,0.0034694250002668945,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788098019,2026-08-30T13:53:39Z,0.003998118757340484,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788098034,2026-08-30T13:53:54Z,0.004159877033752984,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788098049,2026-08-30T13:54:09Z,0.004225037626316919,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788098064,2026-08-30T13:54:24Z,0.004818002801083709,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788098079,2026-08-30T13:54:39Z,0.006074045809092452,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788098094,2026-08-30T13:54:54Z,0.006126089780534445,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788098109,2026-08-30T13:55:09Z,0.005454763027160313,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788098124,2026-08-30T13:55:24Z,0.005362026722132139,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788098139,2026-08-30T13:55:39Z,0.0056839558136643695,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788098154,2026-08-30T13:55:54Z,0.005774395836843196,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788098169,2026-08-30T13:56:09Z,0.005117558308267435,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788098184,2026-08-30T13:56:24Z,0.004131433484829862,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788098199,2026-08-30T13:56:39Z,0.003478215686077463,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788098214,2026-08-30T13:56:54Z,0.003773323954640075,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788098229,2026-08-30T13:57:09Z,0.004447867410406683,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
pod_cpu_seconds_rate,1788098244,2026-08-30T13:57:24Z,0.004953799236683044,"namespace=app-location,pod=app-location-db-5d84f495fc-v57wx","{""namespace"": ""app-location"", ""pod"": ""app-location-db-5d84f495fc-v57wx""}"
